Sub_Category,Kalshi_Ticker,Market_Question,Price_At_85_Plus,Settlement_Date,Result,Settlement_Value,First_Touch_Time,Series_Ticker,Series_Title
Sports > Other Sports,KXNBLGAME-26JAN31SEMA36-SEM,SE Melbourne Phoenix at Adelaide 36ers Winner?,90,2026-01-31,CORRECT,100,2026-01-31T07:43:54.262396Z,KXNBLGAME,NBL Basketball Game
Sports > Other Sports,KXKBLGAME-26JAN31GOYKNI-KNI,Goyang Skygunners at Seoul SK Knights Winner?,91,2026-01-31,CORRECT,100,2026-01-31T07:44:58.727995Z,KXKBLGAME,Korea KBL Game
Sports > Other Sports,KXKBLGAME-26JAN31THUEGI-EGI,Samsung Thunders at KCC Egis Winner?,90,2026-01-31,CORRECT,100,2026-01-31T05:17:27.145675Z,KXKBLGAME,Korea KBL Game
Sports > Other Sports,KXKBLGAME-26JAN31PHOSAK-SAK,Mobis Phoebus at LG Sakers Winner?,93,2026-01-31,CORRECT,100,2026-01-31T06:30:48.651626Z,KXKBLGAME,Korea KBL Game
Sports > Other Sports,KXLNBELITEGAME-26FEB01ASVDIJ-DIJ,ASVEL Lyon-Villeurbanne at JDA Dijon Basket Winner?,90,2026-02-01,CORRECT,100,2026-02-01T19:09:03.769935Z,KXLNBELITEGAME,LNB Elite Game
Sports > Other Sports,KXLNBELITEGAME-26FEB01BOUPAR-PAR,Boulazac Basket Dordogne at Paris Basketball Winner?,91,2026-02-01,WRONG,0,2026-02-01T13:18:30.013348Z,KXLNBELITEGAME,LNB Elite Game
Sports > Other Sports,KXLNBELITEGAME-26FEB01BOUPAR-BOU,Boulazac Basket Dordogne at Paris Basketball Winner?,94,2026-02-01,CORRECT,100,2026-02-01T16:29:53.400611Z,KXLNBELITEGAME,LNB Elite Game
Sports > Other Sports,KXLNBELITEGAME-26FEB01LEPMON-MON,Le Portel at AS Monaco Winner?,96,2026-02-01,CORRECT,100,2026-01-30T13:46:41.696762Z,KXLNBELITEGAME,LNB Elite Game
Sports > Other Sports,KXCBAGAME-26FEB01QINBED-QIN,Qingdao Eagles at Beijing Ducks Winner?,92,2026-02-01,CORRECT,100,2026-02-01T12:01:34.152873Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB01QINBED-BED,Qingdao Eagles at Beijing Ducks Winner?,90,2026-02-01,WRONG,0,2026-02-01T13:04:44.694543Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB01NANSHAD-SHAD,Nanjing Monkey Kings at Shanghai Sharks Winner?,90,2026-02-01,CORRECT,100,2026-02-01T04:55:46.369329Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB01LEOJIA-LEO,Shenzhen Leopards at Jiangsu Dragons Winner?,90,2026-02-01,CORRECT,100,2026-02-01T12:40:00.662935Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB01XINSBW-XIN,Xinjiang Flying Tigers at Sichuan Blue Whales Winner?,90,2026-02-01,CORRECT,100,2026-01-30T23:57:39.028881Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB01GSTNIN-NIN,Guangdong Southern Tigers at Ningbo Rockets Winner?,90,2026-02-01,CORRECT,100,2026-02-01T13:19:25.584505Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB01BRFFST-BRF,Beijing Royal Fighters at Fujian Sturgeons Winner?,90,2026-02-01,CORRECT,100,2026-02-01T13:14:14.432788Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01SRSKBT-SRS,Sun Rockers Shibuya at Kawasaki Brave Thunders Winner?,93,2026-02-01,CORRECT,100,2026-02-01T07:18:16.07854Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01GOLFEN-GOL,Ryukyu Golden Kings Okinawa at Fighting Eagles Nagoya Winner?,94,2026-02-01,WRONG,0,2026-01-31T08:40:21.989126Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01GOLFEN-FEN,Ryukyu Golden Kings Okinawa at Fighting Eagles Nagoya Winner?,91,2026-02-01,CORRECT,100,2026-02-01T06:39:40.854425Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01SEMIBA-SEM,Seahorses Mikawa at Ibaraki Robots Winner?,98,2026-02-01,CORRECT,100,2026-01-31T07:48:40.567102Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01SEMIBA-IBA,Seahorses Mikawa at Ibaraki Robots Winner?,92,2026-02-01,WRONG,0,2026-02-01T06:19:27.390511Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01DRANAG-NAG,Hiroshima Dragonflies at Nagasaki Velca Winner?,94,2026-02-01,CORRECT,100,2026-01-31T07:32:30.615936Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01GCTBRE-GCT,Gunma Crane Thunders at Utsunomiya Brex Winner?,93,2026-02-01,CORRECT,100,2026-02-01T08:00:03.386567Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01GCTBRE-BRE,Gunma Crane Thunders at Utsunomiya Brex Winner?,95,2026-02-01,WRONG,0,2026-02-01T07:48:06.239485Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01TOYALT-TOY,Toyama Grouses at Alvark Tokyo Winner?,91,2026-02-01,WRONG,0,2026-02-01T06:34:49.458629Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01TOYALT-ALT,Toyama Grouses at Alvark Tokyo Winner?,92,2026-02-01,CORRECT,100,2026-02-01T00:20:04.397512Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01DIDBCO-BCO,Nagoya Diamond Dolphins at Yokohama B-Corsairs Winner?,91,2026-02-01,CORRECT,100,2026-02-01T06:47:06.516611Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01ALTSEN-SEN,Altiri Chiba at Sendai 89Ers Winner?,90,2026-02-01,CORRECT,100,2026-02-01T05:45:04.537849Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01NEOSHL-SHL,San-En Neophoenix at Shiga Lakestars Winner?,93,2026-02-01,CORRECT,100,2026-02-01T07:09:17.861755Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01JETSAG-JET,Chiba Jets Funabashi at Saga Ballooners Winner?,91,2026-02-01,CORRECT,100,2026-01-31T06:09:06.978445Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01SSMHAN-SSM,Shimane Susanoo Magic at Kyoto Hannaryz Winner?,92,2026-02-01,CORRECT,100,2026-02-01T05:42:06.25411Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01ALPLEV-LEV,Koshigaya Alphas at Levanga Hokkaido Winner?,90,2026-02-01,WRONG,0,2026-02-01T06:27:00.813978Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01ALPLEV-ALP,Koshigaya Alphas at Levanga Hokkaido Winner?,91,2026-02-01,CORRECT,100,2026-02-01T06:58:18.185747Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01EVEANH-EVE,Osaka Evessa at Akita Northern Happinets Winner?,90,2026-02-01,WRONG,0,2026-02-01T05:43:38.746306Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB01EVEANH-ANH,Osaka Evessa at Akita Northern Happinets Winner?,93,2026-02-01,CORRECT,100,2026-02-01T06:48:36.339624Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXARGLNBGAME-26JAN31OBTUNI-OBT,Obera Tenis Club at Union de Santa Fe Winner?,91,2026-02-01,CORRECT,100,2026-02-01T01:39:18.158002Z,KXARGLNBGAME,Liga Nacional de Basquetbol Game
Sports > Other Sports,KXNBLGAME-26FEB01SYDCAR-SYD,Sydney Kings at Cairns Taipans Winner?,91,2026-02-01,CORRECT,100,2026-02-01T07:03:06.260691Z,KXNBLGAME,NBL Basketball Game
Sports > Other Sports,KXNBLGAME-26JAN31NZBTAS-TAS,New Zealand Breakers at Tasmania Jackjumpers Winner?,90,2026-02-01,CORRECT,100,2026-02-01T04:51:15.285829Z,KXNBLGAME,NBL Basketball Game
Sports > Other Sports,KXKBLGAME-26FEB01DAEGOY-GOY,Daegu Pegasus at Goyang Skygunners Winner?,90,2026-02-01,CORRECT,100,2026-02-01T08:54:43.384429Z,KXKBLGAME,Korea KBL Game
Sports > Other Sports,KXKBLGAME-26FEB01WONSON-WON,Wonju DB Promy at KT Sonicboom Winner?,90,2026-02-01,CORRECT,100,2026-02-01T05:26:43.521439Z,KXKBLGAME,Korea KBL Game
Sports > Other Sports,KXKBLGAME-26FEB01ANYPHO-ANY,Anyang Jungkwanjang Red Boosters at Mobis Phoebus Winner?,90,2026-02-01,CORRECT,100,2026-02-01T05:46:17.934118Z,KXKBLGAME,Korea KBL Game
Sports > Other Sports,KXCBAGAME-26FEB02SHATIA-TIA,Shandong Kirin at Tianjin Pioneers Winner?,92,2026-02-02,CORRECT,100,2026-02-02T12:17:23.023008Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB02ZHEJIL-ZHE,Zhejiang Lions at Jilin Northeast Tigers Winner?,93,2026-02-02,WRONG,0,2026-02-02T12:48:35.423364Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB02ZHEJIL-JIL,Zhejiang Lions at Jilin Northeast Tigers Winner?,90,2026-02-02,CORRECT,100,2026-02-02T13:17:10.642271Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXARGLNBGAME-26FEB01OLBARJ-OLB,Ciclista Olimpico de La Banda at Argentino Junin Winner?,90,2026-02-02,CORRECT,100,2026-02-02T00:55:59.851314Z,KXARGLNBGAME,Liga Nacional de Basquetbol Game
Sports > Other Sports,KXARGLNBGAME-26JAN30OBRPLA-PLA,Obras Sanitarias at CA Platense Winner?,95,2026-02-02,CORRECT,100,2026-02-02T01:52:18.158003Z,KXARGLNBGAME,Liga Nacional de Basquetbol Game
Sports > Other Sports,KXKBLGAME-26FEB02EGIKNI-EGI,KCC Egis at Seoul SK Knights Winner?,94,2026-02-02,CORRECT,100,2026-02-02T10:41:10.235838Z,KXKBLGAME,Korea KBL Game
Sports > Other Sports,KXMVEGRAMMYS-S20261776EEC42FB-6D860006068,"yes DeBÍ TiRAR MáS FOToS,yes DeBÍ TiRAR MáS FOToS,yes Man's Best Friend,yes DtMF",99,2026-02-02,WRONG,0,2026-02-02T01:59:16.138552Z,KXMVEGRAMMYS,MVE NFL Grammys
Sports > Other Sports,KXCBAGAME-26FEB03ZGBXIN-ZGB,Zhejiang Golden Bulls at Xinjiang Flying Tigers Winner?,90,2026-02-03,CORRECT,100,2026-02-03T13:48:24.342112Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB03SHADGST-SHAD,Shanghai Sharks at Guangdong Southern Tigers Winner?,90,2026-02-03,CORRECT,100,2026-02-03T11:48:18.781112Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB03SHAXSBW-SHAX,Shanxi Loongs at Sichuan Blue Whales Winner?,90,2026-02-03,CORRECT,100,2026-02-02T00:18:32.481026Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB03GLLQIN-QIN,Guangzhou Loong Lions at Qingdao Eagles Winner?,90,2026-02-03,CORRECT,100,2026-02-03T13:00:36.965587Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB03JIALIA-LIA,Jiangsu Dragons at Liaoning Flying Leopards Winner?,90,2026-02-03,CORRECT,100,2026-02-03T13:28:24.086653Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB03JIALIA-JIA,Jiangsu Dragons at Liaoning Flying Leopards Winner?,90,2026-02-03,WRONG,0,2026-02-03T13:36:26.234775Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB03LEONAN-NAN,Shenzhen Leopards at Nanjing Monkey Kings Winner?,92,2026-02-03,CORRECT,100,2026-02-03T13:44:08.843299Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB03BRFNIN-NIN,Beijing Royal Fighters at Ningbo Rockets Winner?,90,2026-02-03,CORRECT,100,2026-02-03T12:52:27.837707Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXCBAGAME-26FEB03FSTBED-BED,Fujian Sturgeons at Beijing Ducks Winner?,90,2026-02-03,CORRECT,100,2026-02-03T10:59:08.243197Z,KXCBAGAME,Chinese Basketball Association Game 
Sports > Other Sports,KXFIBACHAMPLEAGUEGAME-26FEB03BADWUR-BAD,Club Joventut Badalona at Wurzburg Baskets Winner?,90,2026-02-03,CORRECT,100,2026-02-03T18:22:01.307319Z,KXFIBACHAMPLEAGUEGAME,FIBA Champions League Game
Sports > Other Sports,KXFIBACHAMPLEAGUEGAME-26FEB03CHAMAL-MAL,Elan Chalon at CB Malaga Winner?,90,2026-02-03,CORRECT,100,2026-02-03T19:43:26.606442Z,KXFIBACHAMPLEAGUEGAME,FIBA Champions League Game
Sports > Other Sports,KXFIBACHAMPLEAGUEGAME-26FEB03AEKTOF-TOF,BC AEK Athens at Tofas SK Bursa Winner?,90,2026-02-03,WRONG,0,2026-02-03T18:24:34.959359Z,KXFIBACHAMPLEAGUEGAME,FIBA Champions League Game
Sports > Other Sports,KXFIBACHAMPLEAGUEGAME-26FEB03AEKTOF-AEK,BC AEK Athens at Tofas SK Bursa Winner?,90,2026-02-03,CORRECT,100,2026-02-03T18:55:41.984472Z,KXFIBACHAMPLEAGUEGAME,FIBA Champions League Game
Sports > Other Sports,KXARGLNBGAME-26FEB02OBTLUF-OBT,Obera Tenis Club at La Union Formosa Winner?,90,2026-02-03,CORRECT,100,2026-02-03T01:56:21.577777Z,KXARGLNBGAME,Liga Nacional de Basquetbol Game
Sports > Other Sports,KXARGLNBGAME-26FEB02SMCATE-ATE,San Martin Corrientes at AD Atenas Cordoba Winner?,90,2026-02-03,CORRECT,100,2026-02-03T00:22:36.576201Z,KXARGLNBGAME,Liga Nacional de Basquetbol Game
Sports > Other Sports,KXARGLNBGAME-26FEB02PENQSE-QSE,Penarol Mar Del Plata at Quimsa Santiogo Del Estero Winner?,90,2026-02-03,CORRECT,100,2026-02-03T02:34:35.104697Z,KXARGLNBGAME,Liga Nacional de Basquetbol Game
Sports > Other Sports,KXKBLGAME-26FEB03SONSAK-SAK,KT Sonicboom at LG Sakers Winner?,90,2026-02-03,CORRECT,100,2026-02-03T10:38:09.527371Z,KXKBLGAME,Korea KBL Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB03PARBAY-BAY,Paris Basketball at Bayern Munich Winner?,90,2026-02-03,CORRECT,100,2026-02-03T21:08:19.855972Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB03BVGOLM-OLM,Baskonia Vitoria-Gasteiz at Olimpia Milano Winner?,91,2026-02-03,CORRECT,100,2026-02-03T20:49:58.088982Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB03FENFCB-FEN,Fenerbahce Istanbul at FC Barcelona Winner?,90,2026-02-03,CORRECT,100,2026-02-03T20:17:39.15224Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB03RMAPAN-RMA,Real Madrid at Panathinaikos BC Winner?,93,2026-02-03,WRONG,0,2026-02-03T21:13:39.982533Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB03RMAPAN-PAN,Real Madrid at Panathinaikos BC Winner?,90,2026-02-03,CORRECT,100,2026-02-03T21:21:31.0498Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB03KPBMTA-MTA,KK Partizan Belgrade at Maccabi Tel-Aviv Winner?,94,2026-02-03,CORRECT,100,2026-02-03T21:07:04.150758Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB03KPBMTA-KPB,KK Partizan Belgrade at Maccabi Tel-Aviv Winner?,90,2026-02-03,WRONG,0,2026-02-03T21:00:36.726742Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB03MONZAL-ZAL,AS Monaco at BC Zalgiris Kaunas Winner?,90,2026-02-03,CORRECT,100,2026-02-03T18:26:59.057527Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB03OPIDUB-DUB,BC Olympiakos Piraeus at Dubai Basketball Winner?,90,2026-02-03,CORRECT,100,2026-02-03T18:08:53.293987Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB03HTACZV-CZV,Hapoel Tel-Aviv at KK Crvena zvezda Belgrade Winner?,90,2026-02-03,CORRECT,100,2026-02-03T20:42:58.702589Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB03VALEFS-EFS,Valencia Basket at Anadolu Efes SK Winner?,90,2026-02-03,CORRECT,100,2026-02-03T18:44:49.674089Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXFIBACHAMPLEAGUEGAME-26FEB04BASTRI-BAS,Basketball Nymburk at Pallacanestro Trieste 2004 Winner?,90,2026-02-04,CORRECT,100,2026-02-04T20:38:42.67484Z,KXFIBACHAMPLEAGUEGAME,FIBA Champions League Game
Sports > Other Sports,KXFIBACHAMPLEAGUEGAME-26FEB04CANGRC-GRC,CB 1939 Canarias at CB Gran Canaria Winner?,90,2026-02-04,CORRECT,100,2026-02-04T21:30:56.396951Z,KXFIBACHAMPLEAGUEGAME,FIBA Champions League Game
Sports > Other Sports,KXFIBACHAMPLEAGUEGAME-26FEB04CANGRC-CAN,CB 1939 Canarias at CB Gran Canaria Winner?,90,2026-02-04,WRONG,0,2026-02-04T20:55:03.477055Z,KXFIBACHAMPLEAGUEGAME,FIBA Champions League Game
Sports > Other Sports,KXFIBACHAMPLEAGUEGAME-26FEB04KARALBA-ALBA,AS Karditsas at Alba Berlin Winner?,91,2026-02-04,CORRECT,100,2026-02-04T20:48:55.669064Z,KXFIBACHAMPLEAGUEGAME,FIBA Champions League Game
Sports > Other Sports,KXFIBACHAMPLEAGUEGAME-26FEB04RYVLMS-LMS,BC Rytas Vilnius at Le Mans Sarthe Basket Winner?,90,2026-02-04,CORRECT,100,2026-02-04T20:50:34.999361Z,KXFIBACHAMPLEAGUEGAME,FIBA Champions League Game
Sports > Other Sports,KXFIBACHAMPLEAGUEGAME-26FEB04HAHGSN-GSN,Hapoel Holon BC at Galatasaray SK Winner?,90,2026-02-04,CORRECT,100,2026-02-04T18:45:20.078217Z,KXFIBACHAMPLEAGUEGAME,FIBA Champions League Game
Sports > Other Sports,KXKBLGAME-26FEB04EGIGOY-GOY,KCC Egis at Goyang Skygunners Winner?,91,2026-02-04,CORRECT,100,2026-02-04T12:04:12.246266Z,KXKBLGAME,Korea KBL Game
Sports > Other Sports,KXKBLGAME-26FEB04EGIGOY-EGI,KCC Egis at Goyang Skygunners Winner?,91,2026-02-04,WRONG,0,2026-02-04T11:22:48.455532Z,KXKBLGAME,Korea KBL Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB04ASVVIB-ASV,ASVEL Lyon-Villeurbanne at Virtus Bologna Winner?,90,2026-02-04,CORRECT,100,2026-02-04T21:11:06.22581Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXARGLNBGAME-26FEB04PENOLB-PEN,Penarol Mar Del Plata at Ciclista Olimpico de La Banda Winner?,90,2026-02-05,CORRECT,100,2026-02-05T02:55:18.921169Z,KXARGLNBGAME,Liga Nacional de Basquetbol Game
Sports > Other Sports,KXARGLNBGAME-26FEB04SMCIND-IND,San Martin Corrientes at Independiente de Oliva Winner?,91,2026-02-05,CORRECT,100,2026-02-05T02:09:17.206031Z,KXARGLNBGAME,Liga Nacional de Basquetbol Game
Sports > Other Sports,KXARGLNBGAME-26FEB04FCOOBR-OBR,Ferro Carril Oeste at Obras Sanitarias Winner?,91,2026-02-05,CORRECT,100,2026-02-05T00:54:06.946645Z,KXARGLNBGAME,Liga Nacional de Basquetbol Game
Sports > Other Sports,KXARGLNBGAME-26FEB04FCOOBR-FCO,Ferro Carril Oeste at Obras Sanitarias Winner?,91,2026-02-05,WRONG,0,2026-02-05T00:37:03.922419Z,KXARGLNBGAME,Liga Nacional de Basquetbol Game
Sports > Other Sports,KXNBLGAME-26FEB05A36ILLA-ILLA,Adelaide 36ers at Illawarra Hawks Winner?,91,2026-02-05,CORRECT,100,2026-02-05T10:23:13.022885Z,KXNBLGAME,NBL Basketball Game
Sports > Other Sports,KXNBLGAME-26FEB05A36ILLA-A36,Adelaide 36ers at Illawarra Hawks Winner?,90,2026-02-05,WRONG,0,2026-02-05T10:00:15.331277Z,KXNBLGAME,NBL Basketball Game
Sports > Other Sports,KXNBLGAME-26FEB05SEMNZB-SEM,SE Melbourne Phoenix at New Zealand Breakers Winner?,90,2026-02-05,CORRECT,100,2026-02-05T07:45:01.527803Z,KXNBLGAME,NBL Basketball Game
Sports > Other Sports,KXKBLGAME-26FEB05SAKTHU-SAK,LG Sakers at Samsung Thunders Winner?,91,2026-02-05,CORRECT,100,2026-02-05T10:09:19.462045Z,KXKBLGAME,Korea KBL Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB05MONBAY-BAY,AS Monaco at Bayern Munich Winner?,90,2026-02-05,CORRECT,100,2026-02-05T20:58:12.116899Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB05PANKPB-KPB,Panathinaikos BC at KK Partizan Belgrade Winner?,90,2026-02-05,CORRECT,100,2026-02-05T20:38:54.362885Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB05RMADUB-DUB,Real Madrid at Dubai Basketball Winner?,90,2026-02-05,CORRECT,100,2026-02-05T17:44:49.687948Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB05FENPAR-FEN,Fenerbahce Istanbul at Paris Basketball Winner?,91,2026-02-05,CORRECT,100,2026-02-05T21:57:11.215681Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB05VALHTA-VAL,Valencia Basket at Hapoel Tel-Aviv Winner?,90,2026-02-05,CORRECT,100,2026-02-05T21:15:26.967352Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXLNBELITEGAME-26FEB06BOUJLB-JLB,Boulazac Basket Dordogne at JL Bourg Basket Winner?,91,2026-02-06,CORRECT,100,2026-02-06T20:04:21.745135Z,KXLNBELITEGAME,LNB Elite Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB06NAGBRE-BRE,Nagasaki Velca at Utsunomiya Brex Winner?,93,2026-02-06,CORRECT,100,2026-02-06T11:22:49.496448Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXARGLNBGAME-26FEB05ATESLA-SLA,AD Atenas Cordoba at CA San Lorenzo de Almagro Winner?,95,2026-02-06,CORRECT,100,2026-02-06T01:14:21.551457Z,KXARGLNBGAME,Liga Nacional de Basquetbol Game
Sports > Other Sports,KXNBLGAME-26FEB06CARPER-PER,Cairns Taipans at Perth Wildcats Winner?,91,2026-02-06,CORRECT,100,2026-02-05T10:11:24.970094Z,KXNBLGAME,NBL Basketball Game
Sports > Other Sports,KXNBLGAME-26FEB06BRITAS-TAS,Brisbane Bullets at Tasmania Jackjumpers Winner?,90,2026-02-06,CORRECT,100,2026-02-06T06:55:38.416721Z,KXNBLGAME,NBL Basketball Game
Sports > Other Sports,KXKBLGAME-26FEB06PHOKNI-KNI,Mobis Phoebus at Seoul SK Knights Winner?,90,2026-02-06,CORRECT,100,2026-02-06T10:17:00.183737Z,KXKBLGAME,Korea KBL Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB06FCBBVG-FCB,FC Barcelona at Baskonia Vitoria-Gasteiz Winner?,90,2026-02-06,CORRECT,100,2026-02-06T21:09:26.436854Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB06VIBOPI-OPI,Virtus Bologna at BC Olympiakos Piraeus Winner?,90,2026-02-06,CORRECT,100,2026-02-06T19:39:53.487936Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB06OLMASV-OLM,Olimpia Milano at ASVEL Lyon-Villeurbanne Winner?,90,2026-02-06,CORRECT,100,2026-02-06T20:10:28.213285Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB06MTACZV-MTA,Maccabi Tel-Aviv at KK Crvena zvezda Belgrade Winner?,91,2026-02-06,CORRECT,100,2026-02-06T21:00:35.2114Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXEUROLEAGUEGAME-26FEB06ZALEFS-EFS,BC Zalgiris Kaunas at Anadolu Efes SK Winner?,90,2026-02-06,CORRECT,100,2026-02-06T19:12:34.73097Z,KXEUROLEAGUEGAME,Euroleague Game
Sports > Other Sports,KXLNBELITEGAME-26FEB07SNBPAR-PAR,Sluc Nancy Basket at Paris Basketball Winner?,91,2026-02-07,CORRECT,100,2026-02-07T19:59:50.176212Z,KXLNBELITEGAME,LNB Elite Game
Sports > Other Sports,KXLNBELITEGAME-26FEB07DIJLMS-LMS,JDA Dijon Basket at Le Mans Sarthe Basket Winner?,91,2026-02-07,CORRECT,100,2026-02-07T18:03:15.241749Z,KXLNBELITEGAME,LNB Elite Game
Sports > Other Sports,KXLNBELITEGAME-26FEB07SQBGRA-GRA,Saint Quentin at BCM Gravelines Dunkerque Winner?,90,2026-02-07,CORRECT,100,2026-02-07T17:26:59.817373Z,KXLNBELITEGAME,LNB Elite Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB07NAGBRE-NAG,Nagasaki Velca vs Utsunomiya Brex Winner?,94,2026-02-07,CORRECT,100,2026-02-07T08:36:16.963489Z,KXJBLEAGUEGAME,Japan B League Game
Sports > Other Sports,KXJBLEAGUEGAME-26FEB07BCONEO-NEO,Yokohama B-Corsairs vs San-En Neophoenix Winner?,90,2026-02-07,CORRECT,100,2026-02-07T06:53:19.974532Z,KXJBLEAGUEGAME,Japan B League Game
